latitude,longitude,temperature,salinity,chlorophyll,fish_probability,time_step
-15.055185738316503,162.25715030756982,23.299848545285126,34.190609389379254,0.5524540572830658,0.007046918401678402,0
-41.28065755965568,-159.0898996194482,26.654403644373378,34.20780508220246,2.153410475608532,4.230449482366245e-05,0
-57.5298606845037,169.16754677831796,25.811066020010543,31.486373774747932,0.6272924049005918,2.060895542139204e-05,0
-37.99145881758794,-70.47279253456642,18.11891079080595,33.02361513049481,0.9445645065743214,0.0005088269644320446,0
13.422347366685543,-129.78221016526493,12.303616213380455,32.56453290305584,1.4226029542294043,6.156201126253436e-07,0
34.22111536716163,-108.11743842299049,17.85586096034029,34.146901982034294,0.2347061968879934,9.599780737184728e-05,0
12.905382228172599,-118.61131547257506,6.6262898246319875,36.64219876077333,2.9003328959162222,5.723990413793834e-10,0
37.007681773975335,-70.33904309758655,7.441802850159597,34.7896311855851,1.376442231844844,9.340673749507855e-08,0
-45.35541181862654,-1.7363123599427297,5.85971302788046,36.36524281455147,0.850461946640049,1.248901833670395e-08,0
19.502674122477842,-67.78401260781206,18.00170052944527,33.82697195540296,0.6360779210240284,0.0011451628824367952,0
56.35015533174703,99.04781641000125,28.487473539104727,36.263791452993544,1.833909938552147,0.0015754664804251241,0
50.62490820277402,-148.142699261309,9.89957156047863,30.316591022373768,1.0434579592134665,1.5513212725059508e-11,0
-13.358725237262156,-82.31434856139747,25.718437728798232,32.497273286855126,0.9147100780934042,0.0001603410539033185,0
5.123529978989822,-129.26727900908546,25.054924518850992,30.521854505758395,2.9619721161415002,1.1733147165272761e-07,0
32.66937231559889,-108.46235464769794,5.13805292809006,35.70822999918384,2.1498862971580897,3.2821510878380427e-10,0
27.480860164918482,97.6573248069405,6.851116293352259,32.50926009980991,0.4360202726228761,9.108618304030711e-08,0
43.572411105071225,44.387325657920854,13.27245062131623,30.444908452002167,1.0018487329754204,7.134755643338444e-07,0
-20.978001356790358,82.65822420170309,20.93893678388033,36.21048919803429,1.469423282969653,0.05725356575544035,0
-45.6486904874038,76.76812340027823,24.019626215422434,33.928940382986475,2.335804821868227,0.09720302303612087,0
-0.7445284362731144,8.183818577517854,15.68852545896374,30.177933887208667,0.41288513828058293,5.895079230631311e-07,0
-56.22849771759189,49.10774805496095,12.858899526908168,33.55999483815292,2.73194277438567,0.000988604852502814,0
-30.084932502135008,-32.262147707173284,23.888778463576216,31.601587158441358,0.3232417385034997,8.077330604484326e-05,0
-25.229825650347834,-121.9603365885584,28.242441308564327,35.65684265695092,1.9368708938802282,4.507609076699842e-05,0
44.57527082252612,109.32194768368123,9.664251472150896,36.24791298942984,1.6640925015553871,7.0176145994892535e-06,0
36.8928186196875,142.59286797245755,12.950086874296597,30.770363471693738,0.7610119713716308,2.7345182248104975e-07,0
-8.747065364849242,114.48531573209755,26.518264581408587,30.048664913718333,1.5811671774749407,1.8140456632284269e-06,0
-9.910679622146517,-100.04118823053712,7.996634183342071,32.363306199825395,2.834438141346306,9.161492458026167e-09,0
-21.21564815750937,6.764623827611786,22.575473972379445,32.54540721665506,2.918168039890786,0.014626798887815741,0
55.49367539305335,-89.3583735028689,17.431212647309636,32.10614816871739,0.9260374336946561,2.494668544071329e-05,0
-55.57356631745606,39.443160232762864,17.56697558072154,30.360351258749926,0.9080747462861731,4.788481557800348e-06,0
48.99190631599845,-93.75771935988993,8.622371802280577,33.42616932194294,2.958386316920742,1.1424048706851115e-07,0
-30.95336741861995,61.96879706611628,24.04049038321794,31.663462807946797,2.2118274109743927,0.0041040944161289065,0
-15.866024073689616,47.63009901368861,20.838242769022365,33.75042278852331,0.3618403331577841,0.10947521339325941,0
40.23629947070856,-64.5191766101751,9.662962759996356,30.285425990883347,1.8135895352459013,3.4794316149224675e-10,0
21.307723421073888,-174.02838158597177,17.802326457482025,31.585470426385566,1.9710010921874046,4.716901591763189e-07,0
-39.07602851940103,68.73758571688774,14.668383657513434,36.55710992115714,0.4988107380233804,0.0007623656094914379,0
-19.07203787396898,-139.14953235338794,28.11734045696407,36.14137547366687,0.8480307203739512,9.243557634098264e-06,0
19.198085524101486,114.19999207243768,18.880020289986557,33.70755404849204,0.8013716436113099,0.029928376328850287,0
-48.82766786329209,142.99767286319764,27.51045142908326,34.431710200912875,1.083186394041232,0.0036883080051095195,0
-18.09485104648069,81.3440443932862,27.42775649881443,36.20960496985582,2.361639082987109,0.017052580308299155,0
17.043797538514525,-149.70961260178242,9.040717852365344,36.289879319689554,1.8586442730128108,9.579544357577883e-09,0
-58.89635380600444,-143.47024456822845,21.587544227701397,30.03543108692353,0.5663433491107461,4.99048257270488e-09,0
5.84805472399033,69.08227116936956,21.299031487565014,31.56988516622392,2.165319741907854,0.00843165799644701,0
-31.530109500383993,-62.856108662663615,23.662285127950604,34.5474302933305,2.562747890433116,0.0053821130788203626,0
18.913547076041198,24.59109720076978,7.341869195702312,32.574010621416036,0.8690868662770037,4.7550928466709276e-07,0
-30.72124279450997,170.28379971088043,14.82744311666901,36.24432588623979,1.9303020153920625,0.00016409849262280006,0
35.377356424997814,0.9493535178691559,19.422597115658977,33.44762385673205,0.666204664614329,0.01530090410963986,0
26.694253831380635,-78.9219495212919,5.607899160786346,34.518306071350175,0.6136209702804419,2.7887847664370394e-09,0
52.85503012234972,163.41428772093144,27.871609755511212,32.59111090178811,0.14482418793371554,3.984737441396585e-05,0
51.39822751052705,-25.85370660576683,29.16637047609174,36.74533983962477,2.5737274208553442,0.00011135649520493875,0
-24.666132951649715,-41.3648177033069,26.278416787921422,32.218454036093945,0.5915289653896683,0.0002426515853281079,0
6.816151495002018,157.01571869788114,22.400744916874324,33.99042819062556,0.3818118319352287,0.006487428548060295,0
13.800867203900367,176.41938603753476,8.5021003809131,33.628307566546155,2.644381908591071,6.882826625130643e-07,0
28.892234130504534,70.92566675829647,22.56210209967773,32.516438058538284,0.9514163483670307,0.029624591941456366,0
37.12333865742164,111.64082208450509,26.676807964502594,36.3926838678953,1.5828929566967196,0.004033377356869889,0
0.1819553624639525,107.38626442803906,21.24909826944413,34.913768140803924,2.407798741364693,0.131932563162469,0
46.80064101810795,-58.321743533447105,14.3895738159986,30.657873578886083,1.7770124088889045,2.0023361415623432e-07,0
-55.68692714439095,-12.384713472314331,18.566115867689415,32.00578876489799,1.8134164556501313,0.0006073488812502589,0
-56.339970007314065,-166.5546520502828,25.565014016491457,32.52133448987884,0.4684754866904659,2.8759711396114435e-06,0
2.669191206576528,97.19767911549991,10.39552568742108,34.360233330733,0.34750764848192717,8.864979767130086e-05,0
-53.79819345976708,11.287667364533291,18.515878040252662,34.462009310487446,2.2056648677957185,0.029159983700894117,0
57.10224953550416,5.868125388430315,13.07391182353115,35.566303363380925,0.8854135286600152,0.00032125326492442113,0
-7.323429515323667,-151.75570271678424,5.633768585386438,36.738538902745475,2.524342349485397,2.565371877747456e-11,0
23.516904731243756,-32.77694001086283,9.332358001771144,31.095059298697603,0.8257044046773264,1.4675618102954809e-08,0
5.907199764734457,77.25453217202244,21.504934417943282,31.9595372786216,2.869109313923263,0.01877593758286929,0
28.547630003492216,19.567458904104257,20.293018655858805,32.93720043699453,0.8184198695533565,0.02373328542352395,0
-17.28327856184861,92.82459976717286,5.359837215743896,30.812508483548413,0.23340766186308298,5.630052303741622e-11,0
-55.11254372172358,127.96581024396261,22.59144648450059,33.319216803611276,0.3837190658879043,0.0054071501593359874,0
-1.0060949859801198,-9.550162518996359,9.33004674775038,33.036961544665814,1.255663729752383,5.893840266547664e-06,0
13.902011766265971,48.63371431235177,6.132600244301113,32.6222883023853,1.9149937555712855,2.7312643826702513e-07,0
0.37635102961052525,128.33634282779605,21.467340790473624,31.140540989570006,0.30464936746124655,6.708555819506797e-05,0
17.090313384757877,-170.45592820501614,19.64438953183658,36.5816116899747,1.768875115840049,7.923142269183178e-06,0
-13.41960885521737,51.58375863924715,16.456322262287916,33.819317525211545,2.830247945451923,0.0899176513591715,0
-13.667683463907089,166.02860297660914,27.63376604890159,31.370537943525076,0.3011477725379798,6.207647806194182e-06,0
-47.9066398347088,-173.4401427654421,7.36107401889821,34.7810474139145,0.3064470805346641,4.5992723595790324e-10,0
-21.722924364748643,124.15511194900364,5.581798393395647,35.70127937812255,0.9173788468428598,3.286741373918798e-08,0
-45.82022068540125,70.82537953109423,20.7235711694971,36.14230409468937,2.2317060270312687,0.03556626338737739,0
36.41771164618183,-78.46755387432967,9.435988594493072,35.25430326148601,2.4398207438750656,9.012654286562661e-07,0
58.8606170400808,-31.45763631188646,14.300452144819578,35.43489072519398,1.0883302667337518,0.000342430042901327,0
51.69087907242776,129.02859066348424,15.72485068437546,35.25609747454048,2.288174334845579,0.003264008789749568,0
-47.62513573968809,144.919046404644,17.63130931119643,35.78520226275419,1.0281438429887741,0.0026534384439514678,0
47.46278741954406,-39.88739565570128,5.270941287007459,36.33767383493485,0.36473136267978734,6.482051367129105e-10,0
-21.68236348915022,162.02230813828976,28.765178673438903,34.014065216863,1.932327915292418,0.0013328569335302586,0
